;	V3 text file written for MicroBrightField products.
  ( 4345.60  1534.05 -1903.19     2.80)  ;  1, 441
  ( 4379.19  1509.82 -1923.95     2.80)  ;  1, 442
  ( 4491.97  1440.81 -1991.81     2.80)  ;  1, 443
  ( 4579.13  1375.97 -2045.96     2.80)  ;  1, 444
  ( 4625.46  1334.73 -2075.76     2.80)  ;  1, 445
  ( 4660.39  1306.73 -2097.77     2.80)  ;  1, 446
  ( 4685.39  1285.62 -2113.69     2.80)  ;  1, 447
  ( 4703.78  1245.77 -2129.02     2.80)  ;  1, 448
  ( 4738.57  1187.93 -2155.43     2.80)  ;  1, 449
  ( 4811.14  1124.40 -2201.95     2.80)  ;  1, 450
  ( 4871.39  1032.53 -2246.43     2.80)  ;  1, 451
  ( 4936.47   941.09 -2293.30     2.80)  ;  1, 452
  ( 4977.24   861.57 -2325.99     2.80)  ;  1, 453
  ( 5020.73   798.04 -2357.68     2.80)  ;  1, 454
  ( 5044.30   748.27 -2377.15     2.80)  ;  1, 455
  ( 5044.61   705.51 -2383.70     2.80)  ;  1, 456
  ( 5049.84   660.59 -2393.09     2.80)  ;  1, 457
  ( 5073.43   610.83 -2412.56     2.80)  ;  1, 458
  ( 5101.58   569.26 -2433.14     2.80)  ;  1, 459
  ( 5144.60   518.64 -2462.65     2.80)  ;  1, 460
  ( 5161.54   485.14 -2476.31     2.80)  ;  1, 461
  ( 5170.72   431.50 -2489.01     2.80)  ;  1, 462
  ( 5178.00   397.14 -2497.86     2.80)  ;  1, 463
  ( 5219.53   320.46 -2530.51     2.80)  ;  1, 464
  ( 5245.10   248.83 -2554.28     2.80)  ;  1, 465
  ( 5264.76   172.78 -2575.68     2.80)  ;  1, 466
  ( 5286.82    29.53 -2608.36     2.80)  ;  1, 467
  ( 5295.87   -88.96 -2630.70     2.80)  ;  1, 468
  ( 5299.88  -167.71 -2644.51     2.80)  ;  1, 469
  ( 5304.87  -239.88 -2657.86     2.80)  ;  1, 470
  ( 5301.08  -303.76 -2665.47     2.80)  ;  1, 471
  ( 5305.78  -368.17 -2677.51     2.80)  ;  1, 472
  ( 5318.08  -473.07 -2699.38     2.80)  ;  1, 473
  ( 5317.96  -537.91 -2709.01     2.80)  ;  1, 474
  ( 5344.05  -590.04 -2730.13     2.80)  ;  1, 475
  ( 5331.38  -643.04 -2731.59     2.80)  ;  1, 476
  ( 5330.25  -679.45 -2736.45     2.80)  ;  1, 477
  ( 5350.51  -703.58 -2750.40     2.80)  ;  1, 478
  ( 5381.44  -755.28 -2773.91     2.80)  ;  1, 479
  ( 5420.51  -797.16 -2800.10     2.80)  ;  1, 480
  ( 5439.97  -833.03 -2815.39     2.80)  ;  1, 481
  ( 5456.21  -880.86 -2830.82     2.80)  ;  1, 482
  ( 5471.54  -902.82 -2841.94     2.80)  ;  1, 483
  ( 5485.79  -928.78 -2853.09     2.80)  ;  1, 484
  ( 5483.51  -966.59 -2857.58     2.80)  ;  1, 485
  ( 5457.03 -1006.57 -2850.05     2.80)  ;  1, 486
  ( 5437.82 -1045.89 -2846.14     2.80)  ;  1, 487
  ( 5427.20 -1088.33 -2847.06     2.80)  ;  1, 488
  ( 5375.24 -1161.70 -2831.52     2.80)  ;  1, 489
  ( 5340.18 -1198.55 -2819.15     2.80)  ;  1, 490
  ( 5310.29 -1210.30 -2805.66     2.80)  ;  1, 491
  ( 5290.04 -1186.17 -2791.72     2.80)  ;  1, 492
  ( 5282.59 -1181.65 -2787.25     2.80)  ;  1, 493
  ( 5264.36 -1214.40 -2782.85     2.80)  ;  1, 494
  ( 5244.53 -1270.64 -2781.14     2.80)  ;  1, 495
  ( 5230.39 -1282.27 -2775.68     2.80)  ;  1, 496
  ( 5201.02 -1274.52 -2759.53     2.80)  ;  1, 497
  ( 5190.62 -1245.51 -2749.89     2.80)  ;  1, 498
  ( 5165.92 -1267.17 -2740.52     2.80)  ;  1, 499
  ( 5125.93 -1301.86 -2725.31     2.80)  ;  1, 500
  ( 5085.39 -1321.05 -2707.50     2.80)  ;  1, 501
  ( 5074.47 -1320.72 -2701.88     2.80)  ;  1, 502
  ( 5050.94 -1340.98 -2692.91     2.80)  ;  1, 503
  ( 5014.77 -1346.81 -2675.32     2.80)  ;  1, 504
  ( 5020.13 -1326.87 -2675.08     2.80)  ;  1, 505
  ( 5005.32 -1285.41 -2661.33     2.80)  ;  1, 506
  ( 5009.21 -1224.12 -2654.14     2.80)  ;  1, 507
  ( 5021.35 -1190.61 -2655.32     2.80)  ;  1, 508
  ( 5024.30 -1170.89 -2653.88     2.80)  ;  1, 509
  ( 5035.50 -1143.98 -2655.46     2.80)  ;  1, 510
  ( 5027.14 -1113.60 -2646.65     2.80)  ;  1, 511
  ( 5014.26 -1126.42 -2642.00     2.80)  ;  1, 512
  ( 5003.34 -1126.10 -2636.38     2.80)  ;  1, 513
  ( 4985.96 -1114.69 -2625.81     2.80)  ;  1, 514
  ( 4943.64 -1152.18 -2609.83     2.80)  ;  1, 515
  ( 4887.01 -1196.15 -2587.51     2.80)  ;  1, 516
  ( 4849.80 -1240.96 -2575.24     2.80)  ;  1, 517
  ( 4832.87 -1242.48 -2566.82     2.80)  ;  1, 518
  ( 4796.74 -1283.31 -2554.50     2.80)  ;  1, 519
  ( 4787.80 -1304.87 -2553.16     2.80)  ;  1, 520
  ( 4720.33 -1351.09 -2525.66     2.80)  ;  1, 521
  ( 4648.50 -1410.67 -2497.93     2.80)  ;  1, 522
  ( 4584.61 -1455.28 -2472.00     2.80)  ;  1, 523
  ( 4548.19 -1488.36 -2458.38     2.80)  ;  1, 524
  ( 4499.34 -1512.18 -2437.01     2.80)  ;  1, 525
  ( 4474.00 -1515.74 -2424.63     2.80)  ;  1, 526
  ( 4450.47 -1535.99 -2415.65     2.80)  ;  1, 527
  ( 4411.00 -1551.19 -2397.79     2.80)  ;  1, 528
  ( 4358.59 -1597.13 -2377.81     2.80)  ;  1, 529
  ( 4335.57 -1597.89 -2366.19     2.80)  ;  1, 530
  ( 4339.76 -1579.35 -2365.55     2.80)  ;  1, 531
  ( 4281.24 -1604.03 -2339.39     2.80)  ;  1, 532
  ( 4178.57 -1649.52 -2293.81     2.80)  ;  1, 533
  ( 4054.72 -1712.45 -2240.05     2.80)  ;  1, 534
  ( 3952.16 -1760.52 -2194.91     2.80)  ;  1, 535
  ( 3878.85 -1778.74 -2160.24     2.80)  ;  1, 536
  ( 3750.34 -1847.28 -2104.94     2.80)  ;  1, 537
  ( 3659.31 -1878.76 -2063.21     2.80)  ;  1, 538
  ( 3625.75 -1888.26 -2047.51     2.80)  ;  1, 539
  ( 3598.76 -1912.73 -2037.31     2.80)  ;  1, 540
  ( 3492.51 -1959.83 -1990.24     2.80)  ;  1, 541
  ( 3358.36 -2005.53 -1928.55     2.80)  ;  1, 542
  ( 3218.57 -2063.41 -1865.90     2.80)  ;  1, 543
  ( 3098.19 -2122.14 -1813.28     2.80)  ;  1, 544
  ( 3042.23 -2116.78 -1783.93     2.80)  ;  1, 545
  ( 2962.93 -2136.83 -1746.46     2.80)  ;  1, 546
  ( 2876.74 -2167.87 -1707.14     2.80)  ;  1, 547
  ( 2699.25 -2218.03 -1624.10     2.80)  ;  1, 548
  ( 2521.02 -2252.11 -1538.28     2.80)  ;  1, 549
  ( 2397.66 -2260.54 -1476.60     2.80)  ;  1, 550
  ( 2309.39 -2267.12 -1432.56     2.80)  ;  1, 551
  ( 2215.85 -2296.24 -1389.20     2.80)  ;  1, 552
  ( 2078.35 -2316.31 -1322.06     2.80)  ;  1, 553
  ( 1998.40 -2318.26 -1281.56     2.80)  ;  1, 554
  ( 1936.81 -2325.06 -1251.16     2.80)  ;  1, 555
  ( 1774.75 -2327.68 -1168.78     2.80)  ;  1, 556
  ( 1665.16 -2314.13 -1110.84     2.80)  ;  1, 557
  ( 1563.82 -2328.38 -1061.28     2.80)  ;  1, 558
  ( 1434.00 -2325.71  -994.65     2.80)  ;  1, 559
  ( 1300.69 -2327.26  -926.88     2.80)  ;  1, 560 Closure point
)  ;  End of contour

("NewContour"
  (Color White)
  (Closed)
  (GUID "52ADD97CBCF6467BBE484026BC72F722")
  (FillDensity 0)
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( 1867.92  -389.84  -926.47     2.80)  ;  2, 1
  ( 1708.69  -411.85  -848.45     2.80)  ;  2, 2
  ( 1467.45  -410.52  -725.19     2.80)  ;  2, 3
  ( 1254.90  -399.70  -615.14     2.80)  ;  2, 4
  ( 1056.94  -390.16  -512.72     2.80)  ;  2, 5
  (  924.42  -379.96  -443.60     2.80)  ;  2, 6
  (  729.73  -326.04  -336.21     2.80)  ;  2, 7
  (  547.65  -251.54  -232.19     2.80)  ;  2, 8
  (  419.11  -182.63  -156.31     2.80)  ;  2, 9
  (  199.43   -55.52   -25.13     2.80)  ;  2, 10
  (  117.00    12.32    27.08     2.80)  ;  2, 11
  (  -13.16    92.75   105.50     2.80)  ;  2, 12
  ( -139.06   224.14   189.38     2.80)  ;  2, 13
  ( -365.01   509.98   347.39     2.80)  ;  2, 14
  ( -434.71   663.24   405.88     2.80)  ;  2, 15
  ( -523.39   784.16   469.20     2.80)  ;  2, 16
  ( -578.83   911.47   516.51     2.80)  ;  2, 17
  ( -595.42  1037.07   543.76     2.80)  ;  2, 18
  ( -589.90  1189.28   563.71     2.80)  ;  2, 19
  ( -560.59  1251.54   558.08     2.80)  ;  2, 20
  ( -458.89  1255.44   506.78     2.80)  ;  2, 21
  ( -402.74  1347.34   491.88     2.80)  ;  2, 22
  ( -472.57  1412.21   537.20     2.80)  ;  2, 23
  ( -541.84  1485.13   583.44     2.80)  ;  2, 24
  ( -630.04  1510.96   632.30     2.80)  ;  2, 25
  ( -692.74  1535.19   667.91     2.80)  ;  2, 26
  ( -651.88  1716.48   674.19     2.80)  ;  2, 27
  ( -655.37  1814.72   690.65     2.80)  ;  2, 28
  ( -636.89  1874.72   690.20     2.80)  ;  2, 29
  ( -627.80  1926.11   693.25     2.80)  ;  2, 30
  ( -600.93  2023.17   694.06     2.80)  ;  2, 31
  ( -544.36  2034.71   666.92     2.80)  ;  2, 32
  ( -451.29  1974.29   610.41     2.80)  ;  2, 33
  ( -386.02  1877.70   562.66     2.80)  ;  2, 34
  ( -247.73  1602.18   450.91     2.80)  ;  2, 35
  ( -133.78  1455.66   370.88     2.80)  ;  2, 36
  (   63.85  1318.25   249.61     2.80)  ;  2, 37
  (  289.37  1215.21   119.16     2.80)  ;  2, 38
  (  485.13  1165.28    11.82     2.80)  ;  2, 39
  (  677.56  1140.98   -89.98     2.80)  ;  2, 40
  (  889.31  1118.42  -201.36     2.80)  ;  2, 41
  (  987.43  1120.70  -251.09     2.80)  ;  2, 42
  ( 1103.27  1136.24  -307.85     2.80)  ;  2, 43
  ( 1172.15  1142.13  -342.10     2.80)  ;  2, 44
  ( 1256.84  1147.11  -384.56     2.80)  ;  2, 45
  ( 1331.41  1164.15  -420.05     2.80)  ;  2, 46
  ( 1422.55  1158.03  -467.46     2.80)  ;  2, 47
  ( 1529.90  1174.11  -519.82     2.80)  ;  2, 48
  ( 1633.10  1204.07  -567.99     2.80)  ;  2, 49
  ( 1737.55  1232.86  -616.96     2.80)  ;  2, 50
  ( 1834.57  1266.17  -661.47     2.80)  ;  2, 51
  ( 1935.70  1320.60  -704.92     2.80)  ;  2, 52
  ( 2009.71  1353.14  -737.81     2.80)  ;  2, 53
  ( 2108.14  1391.29  -782.23     2.80)  ;  2, 54
  ( 2202.48  1432.13  -824.24     2.80)  ;  2, 55
  ( 2299.78  1457.69  -870.05     2.80)  ;  2, 56
  ( 2445.81  1442.20  -946.86     2.80)  ;  2, 57
  ( 2484.06  1423.58  -969.16     2.80)  ;  2, 58
  ( 2543.17  1500.18  -987.86     2.80)  ;  2, 59
  ( 2592.65  1540.92 -1007.01     2.80)  ;  2, 60
  ( 2672.20  1588.22 -1040.51     2.80)  ;  2, 61
  ( 2787.98  1673.78 -1086.79     2.80)  ;  2, 62
  ( 2877.95  1748.39 -1121.41     2.80)  ;  2, 63
  ( 2950.43  1789.88 -1152.18     2.80)  ;  2, 64
  ( 3056.82  1866.81 -1194.95     2.80)  ;  2, 65
  ( 3117.40  1902.05 -1220.58     2.80)  ;  2, 66
  ( 3198.75  1932.67 -1257.50     2.80)  ;  2, 67
  ( 3368.05  1945.20 -1341.99     2.80)  ;  2, 68
  ( 3540.03  1950.20 -1428.98     2.80)  ;  2, 69
  ( 3635.58  1922.43 -1481.88     2.80)  ;  2, 70
  ( 3687.03  1914.93 -1509.24     2.80)  ;  2, 71
  ( 3827.92  1839.34 -1592.41     2.80)  ;  2, 72
  ( 3899.22  1812.00 -1632.88     2.80)  ;  2, 73
  ( 4010.40  1719.49 -1703.43     2.80)  ;  2, 74
  ( 4081.74  1724.57 -1739.06     2.80)  ;  2, 75
  ( 4204.69  1710.92 -1803.83     2.80)  ;  2, 76
  ( 4224.05  1677.64 -1818.67     2.80)  ;  2, 77
  ( 4158.03  1625.06 -1792.86     2.80)  ;  2, 78
  ( 3996.44  1497.80 -1729.46     2.80)  ;  2, 79
  ( 3809.61  1364.41 -1654.11     2.80)  ;  2, 80
  ( 3626.85  1184.69 -1587.75     2.80)  ;  2, 81
  ( 3553.41  1101.62 -1562.71     2.80)  ;  2, 82
  ( 3478.76   984.72 -1542.11     2.80)  ;  2, 83
  ( 3383.74   756.06 -1527.75     2.80)  ;  2, 84
  ( 3293.29   571.63 -1509.19     2.80)  ;  2, 85
  ( 3216.58   341.74 -1504.44     2.80)  ;  2, 86
  ( 3130.69   165.50 -1486.99     2.80)  ;  2, 87
  ( 3003.37    67.50 -1436.59     2.80)  ;  2, 88
  ( 2796.68   -87.12 -1354.26     2.80)  ;  2, 89
  ( 2649.85  -185.83 -1294.13     2.80)  ;  2, 90
  ( 2564.38  -237.55 -1258.26     2.80)  ;  2, 91
  ( 2406.63  -299.92 -1187.13     2.80)  ;  2, 92
  ( 2206.22  -358.04 -1093.57     2.80)  ;  2, 93
  ( 2075.45  -396.95 -1032.69     2.80)  ;  2, 94
  ( 1970.26  -405.06  -980.24     2.80)  ;  2, 95
  ( 1921.64  -401.62  -954.92     2.80)  ;  2, 96 Closure point
)  ;  End of contour

("SR/SP"
  (Color RGB (0, 128, 64))
  (GUID "FBAAB5B692AF473CA80B10E4D56CAE7E")
  (FillDensity 0)
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( 2267.41   241.33 -1035.15     2.80)  ;  3, 1
  ( 2192.28   171.15 -1007.32     2.80)  ;  3, 2
  ( 2119.26   111.38  -979.01     2.80)  ;  3, 3
  ( 1971.86    28.19  -916.26     2.80)  ;  3, 4
  ( 1763.59   -47.48  -821.33     2.80)  ;  3, 5
  ( 1662.44   -66.89  -772.64     2.80)  ;  3, 6
  ( 1523.77   -88.36  -705.10     2.80)  ;  3, 7
  ( 1372.75  -103.15  -630.28     2.80)  ;  3, 8
  ( 1254.49  -118.91  -572.30     2.80)  ;  3, 9
  ( 1065.87  -102.43  -473.41     2.80)  ;  3, 10
  (  889.11   -75.44  -379.21     2.80)  ;  3, 11
  (  744.57   -33.89  -299.26     2.80)  ;  3, 12
  (  617.57    26.09  -225.50     2.80)  ;  3, 13
  (  470.40   107.59  -138.24     2.80)  ;  3, 14
  (  399.54   157.03   -94.70     2.80)  ;  3, 15
)  ;  End of contour

("SLM/SR"
  (Color RGB (128, 0, 255))
  (GUID "0956876350F7433AA4E06FB3D336D387")
  (FillDensity 0)
  (MBFObjectType 5)
  (Resolution 1.846036)
  (  659.86   303.46  -205.59     2.80)  ;  4, 1
  (  803.97   239.84  -288.63     2.80)  ;  4, 2
  (  946.28   192.91  -368.24     2.80)  ;  4, 3
  ( 1173.54   143.20  -491.61     2.80)  ;  4, 4
  ( 1364.96   147.34  -588.64     2.80)  ;  4, 5
  ( 1557.32   193.06  -679.92     2.80)  ;  4, 6
  ( 1733.74   243.84  -762.32     2.80)  ;  4, 7
  ( 1866.84   285.55  -823.99     2.80)  ;  4, 8
  ( 1982.77   332.29  -876.03     2.80)  ;  4, 9
  ( 2078.41   404.37  -914.04     2.80)  ;  4, 10
  ( 2159.99   497.25  -941.76     2.80)  ;  4, 11
  ( 2215.51   572.24  -958.88     2.80)  ;  4, 12
)  ;  End of contour

("SP/SO"
  (Color Yellow)
  (GUID "9A4AD558F5E3450F8F8A182AEE783670")
  (FillDensity 0)
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( 2317.91   180.70 -1069.66     2.80)  ;  5, 1
  ( 2224.07    91.92 -1035.07     2.80)  ;  5, 2
  ( 2114.19    10.78  -991.16     2.80)  ;  5, 3
  ( 2013.15   -46.23  -948.14     2.80)  ;  5, 4
  ( 1804.79  -119.31  -852.77     2.80)  ;  5, 5
  ( 1649.48  -150.05  -778.15     2.80)  ;  5, 6
  ( 1458.89  -177.46  -685.03     2.80)  ;  5, 7
  ( 1321.03  -187.17  -616.15     2.80)  ;  5, 8
  ( 1140.42  -182.45  -523.21     2.80)  ;  5, 9
  ( 1004.33  -173.87  -452.50     2.80)  ;  5, 10
  (  849.14  -139.74  -368.24     2.80)  ;  5, 11
  (  684.53   -79.25  -275.21     2.80)  ;  5, 12
  (  544.10   -16.60  -194.20     2.80)  ;  5, 13
  (  409.38    55.66  -114.67     2.80)  ;  5, 14
)  ;  End of contour

("SO/ALV"
  (Color RGB (0, 128, 255))
  (GUID "B60442988B4049DF93D7B55A8542363F")
  (FillDensity 0)
  (MBFObjectType 5)
  (Resolution 1.846036)
  (  521.08  -187.23  -207.88     2.80)  ;  6, 1
  (  682.20  -251.94  -299.75     2.80)  ;  6, 2
  (  806.33  -299.19  -370.14     2.80)  ;  6, 3
  (  938.60  -336.65  -443.21     2.80)  ;  6, 4
  ( 1135.92  -328.09  -542.59     2.80)  ;  6, 5
  ( 1256.95  -322.46  -603.49     2.80)  ;  6, 6
  ( 1383.99  -314.99  -667.17     2.80)  ;  6, 7
  ( 1535.76  -320.89  -745.49     2.80)  ;  6, 8
  ( 1696.82  -315.57  -826.85     2.80)  ;  6, 9
  ( 1833.22  -264.48  -888.79     2.80)  ;  6, 10
  ( 1967.58  -223.95  -951.28     2.80)  ;  6, 11
  ( 2132.89  -167.68 -1027.19     2.80)  ;  6, 12
  ( 2303.28   -83.72 -1101.55     2.80)  ;  6, 13
  ( 2451.78    17.82 -1161.91     2.80)  ;  6, 14
)  ;  End of contour

("HF/SLM"
  (Color Green)
  (GUID "E2ED3287F8A445248736A0FD312423F0")
  (FillDensity 0)
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( 2138.35   718.55  -897.23     2.80)  ;  7, 1
  ( 2020.46   590.02  -856.30     2.80)  ;  7, 2
  ( 1790.06   420.31  -764.15     2.80)  ;  7, 3
  ( 1621.07   365.01  -686.21     2.80)  ;  7, 4
  ( 1341.33   321.86  -549.96     2.80)  ;  7, 5
  ( 1164.24   324.18  -459.28     2.80)  ;  7, 6
  (  987.99   345.12  -366.14     2.80)  ;  7, 7
  (  818.08   418.11  -268.55     2.80)  ;  7, 8
  (  697.53   466.99  -199.74     2.80)  ;  7, 9
  (  625.97   502.08  -157.99     2.80)  ;  7, 10
)  ;  End of contour

("CellBody"
  (Color White)
  (CellBody)
  ( 1203.48  -158.04  -546.97     0.15)  ;  8, 1
  ( 1202.76  -156.69  -547.56     0.15)  ;  8, 2
  ( 1202.71  -155.46  -547.89     0.15)  ;  8, 3
  ( 1201.97  -154.07  -547.38     0.15)  ;  8, 4
  ( 1201.29  -152.56  -547.49     0.15)  ;  8, 5
  ( 1200.55  -151.27  -546.97     0.15)  ;  8, 6
  ( 1199.55  -150.33  -547.35     0.15)  ;  8, 7
  ( 1198.66  -148.97  -547.10     0.15)  ;  8, 8
  ( 1197.89  -147.84  -547.08     0.15)  ;  8, 9
  ( 1197.36  -145.77  -546.58     0.15)  ;  8, 10
  ( 1196.70  -143.28  -546.47     0.15)  ;  8, 11
  ( 1196.91  -141.20  -546.81     0.15)  ;  8, 12
  ( 1197.10  -139.49  -546.59     0.15)  ;  8, 13
  ( 1197.28  -138.69  -546.69     0.15)  ;  8, 14
  ( 1198.49  -137.02  -547.81     0.15)  ;  8, 15
  ( 1199.26  -136.12  -549.01     0.15)  ;  8, 16
  ( 1200.65  -135.21  -549.86     0.15)  ;  8, 17
  ( 1201.91  -134.29  -550.70     0.15)  ;  8, 18
  ( 1203.84  -133.41  -552.51     0.15)  ;  8, 19
  ( 1205.13  -133.27  -553.89     0.15)  ;  8, 20
  ( 1206.40  -132.79  -554.54     0.15)  ;  8, 21
  ( 1207.87  -132.04  -555.31     0.15)  ;  8, 22
  ( 1209.84  -130.87  -556.34     0.15)  ;  8, 23
  ( 1210.54  -129.77  -556.60     0.15)  ;  8, 24
  ( 1212.33  -130.18  -557.65     0.15)  ;  8, 25
  ( 1213.77  -131.55  -558.65     0.15)  ;  8, 26
  ( 1215.10  -133.50  -559.63     0.15)  ;  8, 27
  ( 1216.12  -134.81  -560.67     0.15)  ;  8, 28
  ( 1215.86  -135.88  -559.14     0.15)  ;  8, 29
  ( 1215.03  -136.67  -558.30     0.15)  ;  8, 30
  ( 1214.08  -137.34  -557.24     0.15)  ;  8, 31
  ( 1212.82  -138.59  -556.64     0.15)  ;  8, 32
  ( 1211.68  -139.99  -556.20     0.15)  ;  8, 33
  ( 1210.42  -140.87  -555.69     0.15)  ;  8, 34
  ( 1209.39  -141.92  -555.53     0.15)  ;  8, 35
  ( 1208.28  -143.23  -555.70     0.15)  ;  8, 36
  ( 1207.63  -144.96  -555.96     0.15)  ;  8, 37
  ( 1206.81  -147.45  -555.92     0.15)  ;  8, 38
  ( 1206.37  -149.38  -556.26     0.15)  ;  8, 39
  ( 1205.40  -151.45  -556.27     0.15)  ;  8, 40
  ( 1205.13  -152.86  -556.83     0.15)  ;  8, 41
  ( 1204.84  -154.31  -557.10     0.15)  ;  8, 42
  ( 1205.04  -155.89  -556.41     0.15)  ;  8, 43
  ( 1205.24  -157.04  -555.94     0.15)  ;  8, 44
  ( 1204.91  -157.83  -555.41     0.15)  ;  8, 45
  ( 1204.32  -158.56  -554.67     0.15)  ;  8, 46
  ( 1203.91  -158.65  -553.88     0.15)  ;  8, 47
  ( 1203.16  -158.37  -552.97     0.15)  ;  8, 48
  ( 1203.05  -158.13  -552.20     0.15)  ;  8, 49
)  ;  End of contour

( (Color DarkMagenta)
  (Axon)
  ( 1203.86  -157.61  -547.17     2.36)  ; Root
  ( 1202.83  -158.30  -546.75     2.36)  ; 1, R
  ( 1201.57  -159.39  -546.27     1.99)  ; 2
  ( 1200.30  -160.29  -545.76     1.99)  ; 3
  ( 1198.74  -162.37  -545.28     1.77)  ; 4
  ( 1198.53  -164.35  -545.46     1.55)  ; 5
  ( 1198.94  -166.11  -545.94     1.55)  ; 6
  ( 1199.56  -168.28  -546.58     1.40)  ; 7
  ( 1200.03  -170.40  -547.13     1.18)  ; 8
  ( 1200.72  -171.24  -547.48     1.18)  ; 9
  ( 1201.57  -172.76  -547.72     1.47)  ; 10
  ( 1202.54  -173.77  -548.30     1.47)  ; 11
  ( 1204.34  -175.37  -549.46     1.18)  ; 12
  ( 1205.81  -177.20  -551.91     0.96)  ; 13
  ( 1206.53  -177.97  -552.88     0.96)  ; 14
  ( 1206.89  -179.08  -554.16     0.96)  ; 15
  ( 1207.61  -181.02  -555.85     0.96)  ; 16
  ( 1208.53  -182.76  -556.97     0.96)  ; 17
  ( 1209.78  -185.18  -558.86     0.96)  ; 18
  ( 1211.17  -186.99  -559.78     0.96)  ; 19
  ( 1212.11  -188.76  -560.53     1.18)  ; 20
  ( 1212.31  -190.44  -560.88     1.18)  ; 21
  ( 1211.66  -192.00  -560.78     1.47)  ; 22
  ( 1210.58  -194.03  -561.07     1.11)  ; 23
  ( 1210.17  -196.26  -561.40     0.96)  ; 24
  ( 1210.43  -197.90  -561.79     0.96)  ; 25
  ( 1210.36  -199.23  -561.54     1.40)  ; 26
  ( 1209.70  -201.43  -561.25     2.36)  ; 27
  ( 1208.98  -202.68  -560.66     2.43)  ; 28
  ( 1206.93  -203.17  -559.29     1.62)  ; 29
  ( 1206.61  -204.85  -558.29     1.25)  ; 30
  ( 1206.37  -206.17  -557.69     1.11)  ; 31
  ( 1205.94  -207.31  -557.44     1.62)  ; 32
  ( 1204.92  -209.21  -557.13     2.87)  ; 33
  ( 1204.03  -210.91  -556.72     2.87)  ; 34
  ( 1203.20  -212.05  -556.14     2.50)  ; 35
  ( 1202.08  -214.15  -555.88     2.06)  ; 36
  ( 1202.04  -215.09  -555.92     1.69)  ; 37
  ( 1200.93  -218.90  -555.94     5.30)  ; 38
  ( 1201.42  -221.13  -556.51     5.97)  ; 39
  ( 1202.64  -224.06  -557.58     1.55)  ; 40
  ( 1203.45  -225.57  -557.94     1.33)  ; 41
  ( 1203.79  -227.80  -558.59     1.03)  ; 42
  ( 1201.58  -228.92  -559.53     0.81)  ; 43
  ( 1199.32  -228.72  -558.61     0.66)  ; 44
  ( 1198.70  -229.03  -558.35     0.66)  ; 45
  ( 1198.33  -230.56  -558.39     0.66)  ; 46
   Normal
)  ;  End of tree

( (Color Green)
  (Dendrite)
  ( 1215.15  -135.36  -559.72     1.69)  ; Root
  ( 1216.25  -135.23  -560.26     1.69)  ; 1, R
  ( 1217.45  -134.96  -560.84     1.47)  ; 2
  ( 1218.57  -134.03  -562.35     1.47)  ; 3
  ( 1219.27  -133.51  -563.17     1.62)  ; 4
  ( 1220.29  -132.95  -564.56     1.11)  ; 5
  ( 1220.51  -131.97  -565.47     0.81)  ; 6
  ( 1220.19  -130.86  -565.15     1.03)  ; 7
  ( 1219.71  -129.70  -566.30     1.25)  ; 8
  ( 1220.80  -129.92  -567.36     2.43)  ; 9
  ( 1221.36  -129.82  -567.63     2.43)  ; 10
  (
    ( 1220.69  -129.24  -575.76     0.96)  ; 1, R-1
    ( 1221.47  -130.13  -576.56     0.96)  ; 2
    ( 1222.01  -131.35  -577.70     0.74)  ; 3
    ( 1223.38  -132.16  -578.51     0.74)  ; 4
    ( 1224.97  -132.05  -579.11     0.74)  ; 5
    ( 1226.11  -131.47  -579.26     0.74)  ; 6
    ( 1227.10  -130.52  -579.56     0.88)  ; 7
    ( 1228.23  -129.39  -579.90     0.88)  ; 8
    ( 1229.88  -128.18  -580.56     0.74)  ; 9
    ( 1230.78  -126.85  -580.96     0.74)  ; 10
    ( 1231.34  -125.91  -583.35     0.81)  ; 11
    ( 1231.93  -126.14  -583.47     0.74)  ; 12
    (
      ( 1231.40  -126.85  -585.01     0.44)  ; 1, R-1-1
      ( 1231.38  -127.25  -586.21     0.44)  ; 2
      ( 1231.82  -127.54  -587.36     0.44)  ; 3
      ( 1232.47  -127.44  -587.61     0.44)  ; 4
      ( 1232.64  -126.91  -587.63     0.66)  ; 5
      ( 1231.48  -124.71  -588.88     1.03)  ; 6
      ( 1230.53  -125.17  -589.34     0.52)  ; 7
      ( 1229.77  -126.62  -589.17     0.29)  ; 8
      ( 1229.85  -127.25  -589.64     0.59)  ; 9
      ( 1229.60  -127.89  -591.11     1.11)  ; 10
      ( 1230.16  -128.75  -592.28     1.62)  ; 11
      ( 1229.86  -129.53  -594.34     1.62)  ; 12
